heure,zone,catr,grav,lat,long
17,1,1,1,48.83188847,2.65003223
17,1,1,4,48.83188847,2.65003223
16,2,4,4,48.82267704,2.19055831
09,2,4,1,48.899447,2.318284
09,2,4,4,48.899447,2.318284
11,1,2,1,-17.752651,-149.535921
11,1,2,3,-17.752651,-149.535921
09,2,4,1,48.905803,2.336534
09,2,4,4,48.905803,2.336534
15,2,3,1,48.89799986,2.26362772
15,2,3,4,48.89799986,2.26362772
09,1,1,1,48.77093879,2.38756083
09,1,1,4,48.77093879,2.38756083
02,2,4,3,48.82723,2.392049
02,2,4,4,48.82723,2.392049
15,2,4,1,48.86485,2.53899
15,2,4,4,48.86485,2.53899
08,2,6,1,48.907367,2.44925
08,2,6,4,48.907367,2.44925
23,1,1,1,48.8296743,2.49827109
23,1,1,4,48.8296743,2.49827109
17,2,4,1,48.90119333,2.29354665
17,2,4,4,48.90119333,2.29354665
17,2,4,1,48.884247,2.380175
17,2,4,4,48.884247,2.380175
07,2,3,1,47.73451434,7.41711418
07,2,3,3,47.73451434,7.41711418
07,2,3,1,48.862608,2.544928
07,2,3,4,48.862608,2.544928
22,2,3,1,48.940251,2.502197
22,2,3,4,48.940251,2.502197
18,2,3,1,48.7830872,2.31520736
18,2,3,4,48.7830872,2.31520736
01,2,4,1,48.888816,2.327858
01,2,4,4,48.888816,2.327858
12,1,1,1,43.638234,4.857937
12,1,1,4,43.638234,4.857937
11,2,4,1,48.859166,2.402147
11,2,4,4,48.859166,2.402147
15,2,4,1,48.871026,2.288537
15,2,4,4,48.871026,2.288537
13,2,3,1,48.90773044,2.38801534
13,2,3,4,48.90773044,2.38801534
07,1,2,3,14.675082,-61.018538
17,2,4,1,43.668512,1.411614
17,2,4,4,43.668512,1.411614
00,2,4,4,48.865866,2.276371
11,2,4,1,48.89664,2.359182
11,2,4,4,48.89664,2.359182
23,2,1,1,48.8878511,2.16557005
23,2,1,4,48.8878511,2.16557005
13,2,4,2,47.870843,-3.547896
14,2,4,1,48.866274,2.3659
14,2,4,4,48.866274,2.3659
07,2,4,1,48.87820602,2.28114116
07,2,4,4,48.87820602,2.28114116
09,1,3,1,48.88554214,2.25140047
09,1,3,4,48.88554214,2.25140047
18,1,3,1,49.018762,2.952662
18,1,3,3,49.018762,2.952662
22,2,4,4,48.859782,2.3285
00,1,2,1,-20.647744,164.360125
00,1,2,2,-20.647744,164.360125
12,2,4,1,48.8679,2.234163
12,2,4,4,48.8679,2.234163
07,2,3,1,48.91825658,2.22227919
07,2,3,3,48.91825658,2.22227919
18,2,4,1,48.854434,2.325896
18,2,4,4,48.854434,2.325896
17,2,4,3,-21.274581,55.518323
16,1,3,1,48.274096,2.932298
16,1,3,3,48.274096,2.932298
15,2,4,1,48.829204,2.365145
15,2,4,4,48.829204,2.365145
16,2,3,1,48.92293784,2.25593605
16,2,3,4,48.92293784,2.25593605
16,1,3,4,48.816631,2.854048
18,2,4,1,48.843874,2.373158
18,2,4,4,48.843874,2.373158
21,2,4,1,48.862406,2.310444
21,2,4,4,48.862406,2.310444
21,1,3,1,14.624282,-60.914211
21,1,3,2,14.624282,-60.914211
21,1,3,4,14.624282,-60.914211
14,2,3,1,48.9308994,2.25520442
14,2,3,4,48.9308994,2.25520442
18,2,4,1,43.426337,3.610924
18,2,4,3,43.426337,3.610924
09,2,4,1,48.841643,2.393451
09,2,4,4,48.841643,2.393451
12,2,4,1,48.85619,2.346477
12,2,4,4,48.85619,2.346477
14,2,3,1,48.91094,2.31241
14,2,3,4,48.91094,2.31241
15,2,2,1,14.744879,-61.176349
15,2,2,3,14.744879,-61.176349
16,2,4,4,48.83577,2.47317
09,2,3,3,44.347967,5.769603
09,2,3,4,44.347967,5.769603
11,2,4,1,48.86099,2.385157
11,2,4,4,48.86099,2.385157
20,2,4,1,48.79224012,2.26421392
20,2,4,4,48.79224012,2.26421392
19,2,3,3,48.808221,2.332184
16,1,3,1,50.570084,2.962897
16,1,3,3,50.570084,2.962897
08,2,3,3,48.83518248,2.2255969
08,2,3,4,48.83518248,2.2255969
22,2,4,1,48.872934,2.333171
22,2,4,4,48.872934,2.333171
17,2,3,1,46.485396,4.442081
17,2,3,3,46.485396,4.442081
00,2,3,1,48.9638,2.3607
00,2,3,4,48.9638,2.3607
21,2,3,4,48.83652119,2.23751825
11,1,4,1,46.835385,-0.966513
11,1,4,3,46.835385,-0.966513
19,2,4,1,48.72872049,2.44786003
19,2,4,4,48.72872049,2.44786003
10,2,6,2,45.738979,5.183852
12,2,2,3,46.79754,5.834609
12,2,2,4,46.79754,5.834609
19,2,4,1,48.942691,2.384749
19,2,4,4,48.942691,2.384749
16,1,1,3,45.015517,3.152622
07,2,3,1,48.74125,2.4772
07,2,3,4,48.74125,2.4772
15,1,3,1,48.913834,-0.489224
15,1,3,4,48.913834,-0.489224
17,2,3,1,48.92693,2.41743
17,2,3,4,48.92693,2.41743
07,2,4,4,45.409866,2.062109
16,2,3,1,48.80571017,2.32571223
16,2,3,4,48.80571017,2.32571223
08,1,3,1,48.715013,4.946128
08,1,3,3,48.715013,4.946128
07,1,7,3,45.053992,5.800136
19,2,4,1,48.90549885,2.48410177
19,2,4,4,48.90549885,2.48410177
18,2,3,1,48.75051,2.38879
18,2,3,3,48.75051,2.38879
21,2,3,1,45.957095,5.330413
21,2,3,4,45.957095,5.330413
15,1,3,1,47.840569,-3.436242
15,1,3,3,47.840569,-3.436242
18,2,3,1,48.90360904,2.47739815
18,2,3,4,48.90360904,2.47739815
19,2,3,1,48.76655,2.40921
19,2,3,3,48.76655,2.40921
09,1,3,1,48.546608,-2.994568
09,1,3,3,48.546608,-2.994568
14,1,3,3,47.838157,-3.240141
01,1,1,4,48.475695,1.61764
06,2,3,1,48.95133594,2.51377702
06,2,3,4,48.95133594,2.51377702
19,1,3,1,43.588139,1.256081
19,1,3,4,43.588139,1.256081
22,2,4,3,50.773145,2.552707
12,2,4,1,14.619828,-61.103699
12,2,4,4,14.619828,-61.103699
16,2,2,4,48.82797559,2.22542801
11,2,4,1,48.81858,2.28514642
11,2,4,4,48.81858,2.28514642
14,1,3,1,49.673509,1.099555
14,1,3,3,49.673509,1.099555
06,1,1,1,44.37805,4.732372
06,1,1,3,44.37805,4.732372
19,2,3,1,48.84287896,2.19906789
19,2,3,4,48.84287896,2.19906789
10,2,6,3,42.568107,8.759008
17,1,3,1,44.742805,-0.572271
17,1,3,3,44.742805,-0.572271
03,1,3,1,47.263967,-1.764695
03,1,3,3,47.263967,-1.764695
11,2,3,1,48.8581223,2.19383061
11,2,3,4,48.8581223,2.19383061
13,2,3,1,48.8443463,2.22041202
13,2,3,4,48.8443463,2.22041202
10,2,3,1,50.625771,2.444166
10,2,3,3,50.625771,2.444166
15,2,4,1,48.89667966,2.29832259
15,2,4,3,48.89667966,2.29832259
06,1,4,2,48.144757,3.252039
17,2,4,1,47.205903,-0.992299
17,2,4,3,47.205903,-0.992299
02,1,1,1,48.93584091,2.27972245
02,1,1,4,48.93584091,2.27972245
10,2,4,1,44.105613,0.934216
10,2,4,3,44.105613,0.934216
10,2,4,4,44.105613,0.934216
01,2,3,4,48.94182203,2.3030566
18,2,3,1,48.81734937,2.27375293
18,2,3,4,48.81734937,2.27375293
15,1,4,1,49.016865,4.252889
15,1,4,4,49.016865,4.252889
19,2,4,1,48.93145357,2.27931923
19,2,4,4,48.93145357,2.27931923
10,1,3,3,44.834502,-0.107771
01,2,4,4,48.90201989,2.26207785
14,1,3,1,47.792876,-2.129406
14,1,3,3,47.792876,-2.129406
09,2,3,1,48.91029146,2.28916571
09,2,3,4,48.91029146,2.28916571
19,2,3,3,46.716504,-0.404912
16,2,3,1,48.89364549,2.25194961
16,2,3,4,48.89364549,2.25194961
23,1,3,4,50.315706,3.624437
12,2,3,4,49.587418,2.843946
08,2,3,3,48.89904045,2.26637252
08,2,3,4,48.89904045,2.26637252
20,1,3,1,46.33081,-0.37272
20,1,3,3,46.33081,-0.37272
18,1,3,1,45.89315686,3.20817411
18,1,3,3,45.89315686,3.20817411
18,1,3,4,45.89315686,3.20817411
07,1,2,1,48.017169,-1.691122
07,1,2,4,48.017169,-1.691122
15,1,4,1,50.027659,4.031096
15,1,4,4,50.027659,4.031096
13,2,3,3,42.828604,0.326119
15,1,3,1,48.426474,-3.384808
15,1,3,4,48.426474,-3.384808
11,2,3,1,48.90262339,2.30412805
11,2,3,4,48.90262339,2.30412805
18,2,4,1,44.480918,0.945543
18,2,4,4,44.480918,0.945543
17,1,4,1,44.810511,-0.368192
17,1,4,3,44.810511,-0.368192
21,1,1,1,43.3283,5.37818
21,1,1,4,43.3283,5.37818
16,2,3,4,48.80024026,2.30841793
09,1,3,3,44.704683,0.139984
13,1,3,3,43.579447,3.666467
18,1,3,1,43.470713,0.583627
18,1,3,4,43.470713,0.583627
09,2,3,3,49.347445,2.595091
16,1,1,1,43.12783311,5.9251396
16,1,1,4,43.12783311,5.9251396
14,1,3,1,44.274778,0.335748
14,1,3,3,44.274778,0.335748
14,1,3,4,44.274778,0.335748
17,1,3,1,48.557178,0.270296
17,1,3,4,48.557178,0.270296
16,1,4,4,46.792428,6.115018
12,1,1,1,44.7465,-0.70069
12,1,1,4,44.7465,-0.70069
11,1,1,4,47.375318,5.166334
20,1,1,1,48.725613,2.30104068
20,1,1,4,48.725613,2.30104068
08,1,3,1,47.83282,7.38013
08,1,3,2,47.83282,7.38013
18,1,3,2,45.988226,4.206605
18,1,3,3,45.988226,4.206605
08,1,1,1,48.69734,2.31556
08,1,1,4,48.69734,2.31556
12,2,3,1,48.417018,-1.755409
12,2,3,4,48.417018,-1.755409
09,1,1,1,50.62236,2.96883
09,1,1,4,50.62236,2.96883
17,1,3,1,47.388778,-1.940793
17,1,3,4,47.388778,-1.940793
16,2,7,1,45.584116,4.309191
16,2,7,4,45.584116,4.309191
11,2,3,3,46.512048,0.764258
11,2,6,1,43.799901,1.607799
11,2,6,3,43.799901,1.607799
18,2,3,1,44.78480142,1.90079063
18,2,3,3,44.78480142,1.90079063
15,1,4,3,48.009406,-1.19634
15,1,4,4,48.009406,-1.19634
17,1,3,3,45.357005,5.191624
19,1,2,1,48.773765,2.223749
19,1,2,4,48.773765,2.223749
12,2,3,1,44.321637,0.081268
12,2,3,3,44.321637,0.081268
18,1,1,1,47.65916042,1.38278235
18,1,1,4,47.65916042,1.38278235
19,1,1,1,48.93459097,2.26845903
19,1,1,4,48.93459097,2.26845903
22,1,1,4,48.96558,1.84914
16,1,3,3,47.941719,0.29986
15,1,3,1,43.452461,3.269607
15,1,3,3,43.452461,3.269607
12,1,3,3,49.905401,3.990505
12,1,3,4,49.905401,3.990505
17,1,2,4,48.781481,2.168226
15,1,3,3,47.034859,5.454892
15,1,3,4,47.034859,5.454892
15,1,3,4,49.120393,3.531675
11,2,4,4,47.089731,-1.284301
12,1,2,1,48.71909043,2.16981898
12,1,2,4,48.71909043,2.16981898
14,1,2,1,48.73726341,3.94251421
14,1,2,3,48.73726341,3.94251421
14,1,2,4,48.73726341,3.94251421
23,1,3,3,44.950997,2.819879
20,1,2,1,48.9299797,2.30228269
20,1,2,4,48.9299797,2.30228269
11,2,3,1,48.40572142,-4.07753187
11,2,3,2,48.40572142,-4.07753187
03,2,7,3,43.71878,7.350862
03,2,7,4,43.71878,7.350862
22,2,3,1,49.345054,4.21919
22,2,3,4,49.345054,4.21919
19,2,3,3,43.719071,1.284
09,1,2,1,48.798872,2.000321
09,1,2,3,48.798872,2.000321
09,1,2,4,48.798872,2.000321
18,1,1,1,48.93529046,2.28393225
18,1,1,4,48.93529046,2.28393225
11,1,3,1,49.033767,-1.242517
11,1,3,4,49.033767,-1.242517
23,2,4,1,47.617464,-2.730157
23,2,4,3,47.617464,-2.730157
08,1,2,1,49.05164755,2.18360954
08,1,2,4,49.05164755,2.18360954
10,2,4,3,45.285437,4.264771
15,1,3,3,49.397946,5.923176
15,1,3,4,49.397946,5.923176
18,1,1,1,48.91936344,2.35754643
18,1,1,4,48.91936344,2.35754643
12,1,3,1,42.008537,9.347241
12,1,3,3,42.008537,9.347241
18,1,3,3,48.165681,0.829489
20,1,2,4,48.72957631,2.60792961
07,1,3,4,48.165307,3.972434
22,1,3,4,46.472722,5.283544
17,1,3,2,49.115238,-1.370389
15,1,1,1,48.96017102,2.47352704
15,1,1,4,48.96017102,2.47352704
11,1,3,3,48.341832,3.054494
17,2,3,2,48.915206,-1.437085
17,2,3,4,48.915206,-1.437085
09,1,1,1,48.82665078,2.51617424
09,1,1,4,48.82665078,2.51617424
18,2,3,4,46.55743127,2.02327509
16,2,6,1,48.809718,-0.497716
16,2,6,3,48.809718,-0.497716
16,1,3,3,43.061716,1.102839
16,1,3,4,43.061716,1.102839
14,1,1,1,48.91117382,2.44075119
14,1,1,4,48.91117382,2.44075119
02,1,2,3,48.75893965,2.48343606
17,2,4,1,43.62591,3.89495
17,2,4,2,43.62591,3.89495
17,2,4,4,43.62591,3.89495
21,1,3,4,45.767822,1.291173
00,1,3,3,44.24193099,2.76331139
04,1,1,3,48.8702983,2.48239308
14,2,3,1,43.264097,-0.182256
14,2,3,3,43.264097,-0.182256
12,1,3,3,44.34734,0.278083
13,1,1,1,48.92735069,2.33329967
13,1,1,3,48.92735069,2.33329967
15,1,3,1,44.386293,3.518007
15,1,3,4,44.386293,3.518007
19,1,3,4,48.00214232,-4.04441387
13,1,2,1,45.85627,0.510821
13,1,2,3,45.85627,0.510821
12,2,4,1,44.80179,-0.570952
12,2,4,4,44.80179,-0.570952
01,1,4,3,47.911545,-3.676164
12,2,2,1,43.64156,0.58581
12,2,2,4,43.64156,0.58581
12,1,2,1,43.619708,5.014903
12,1,2,4,43.619708,5.014903
15,2,4,1,44.78182,-0.56744
15,2,4,3,44.78182,-0.56744
07,1,3,1,45.79613,0.395594
07,1,3,3,45.79613,0.395594
19,2,4,1,47.20950063,-1.56517815
19,2,4,4,47.20950063,-1.56517815
11,2,4,4,-20.89865,55.41034
16,1,1,4,46.216228,5.60642
22,2,3,3,43.565081,-1.361151
13,1,2,1,44.55323879,4.70945525
13,1,2,3,44.55323879,4.70945525
17,1,3,1,48.46795942,-4.51890535
17,1,3,3,48.46795942,-4.51890535
10,1,2,4,4.8972,-52.32826
08,1,3,1,45.783548,6.225571
08,1,3,3,45.783548,6.225571
12,1,1,1,47.78518277,7.41526792
12,1,1,4,47.78518277,7.41526792
16,2,3,1,45.347308,0.366862
16,2,3,3,45.347308,0.366862
06,2,3,1,16.23131,-61.53219
06,2,3,4,16.23131,-61.53219
23,2,4,1,44.9074,2.4375
23,2,4,4,44.9074,2.4375
10,1,3,1,45.338578,4.953648
10,1,3,4,45.338578,4.953648
17,1,3,1,43.942309,4.321961
17,1,3,3,43.942309,4.321961
14,1,1,1,44.553888,-0.831828
14,1,1,3,44.553888,-0.831828
19,2,3,1,44.901,2.452
19,2,3,4,44.901,2.452
20,2,3,4,45.352089,5.942413
05,1,1,1,46.15833,6.27609
05,1,1,3,46.15833,6.27609
05,1,1,4,46.15833,6.27609
07,2,2,1,16.03741,-61.56717
07,2,2,4,16.03741,-61.56717
05,2,2,2,-17.552841,-149.599586
10,2,4,4,44.90848,2.423348
10,2,4,1,48.338316,7.068849
10,2,4,4,48.338316,7.068849
08,2,4,1,16.04075,-61.56634
08,2,4,3,16.04075,-61.56634
16,2,3,1,49.895277,3.626765
16,2,3,4,49.895277,3.626765
16,2,4,1,49.17194,-0.35728
16,2,4,4,49.17194,-0.35728
06,1,1,1,46.13514121,6.1081624
06,1,1,3,46.13514121,6.1081624
08,1,1,1,49.048108,4.665499
08,1,1,4,49.048108,4.665499
16,2,4,1,41.92916,8.75739
16,2,4,4,41.92916,8.75739
20,1,1,4,47.399813,-1.19876
11,2,3,1,49.170746,-0.325908
11,2,3,4,49.170746,-0.325908
00,1,3,3,46.386278,6.638725
00,1,3,4,46.386278,6.638725
10,2,4,1,47.322651,5.8684
10,2,4,4,47.322651,5.8684
10,2,3,1,48.705374,2.314833
10,2,3,3,48.705374,2.314833
17,1,2,1,49.1709,-0.30463
17,1,2,4,49.1709,-0.30463
04,1,1,1,44.542343,-0.834532
04,1,1,4,44.542343,-0.834532
08,2,4,1,45.74722,6.28839
08,2,4,4,45.74722,6.28839
00,2,3,1,43.544924,6.937866
00,2,3,3,43.544924,6.937866
21,2,4,1,43.30769,5.37392
21,2,4,4,43.30769,5.37392
21,2,4,1,45.83731,1.30724
21,2,4,4,45.83731,1.30724
14,1,1,1,45.73667113,3.15173879
14,1,1,4,45.73667113,3.15173879
18,1,1,1,48.063626,1.845961
18,1,1,3,48.063626,1.845961
18,1,1,4,48.063626,1.845961
16,2,4,1,43.30321,5.40292
16,2,4,4,43.30321,5.40292
10,2,3,1,45.8346,1.31074
10,2,3,4,45.8346,1.31074
06,2,3,3,17.906319,-62.824564
18,2,4,3,44.699396,6.330083
18,2,4,4,44.699396,6.330083
09,2,3,1,45.86391719,6.06909585
09,2,3,4,45.86391719,6.06909585
10,1,1,1,43.722886,4.180765
10,1,1,3,43.722886,4.180765
20,1,3,1,43.56468,5.46407
20,1,3,3,43.56468,5.46407
16,1,3,2,45.871485,-0.27586
06,2,2,1,45.82606,1.26791
06,2,2,4,45.82606,1.26791
07,2,3,1,46.071712,6.579764
07,2,3,3,46.071712,6.579764
06,1,3,1,47.726918,1.654898
06,1,3,3,47.726918,1.654898
09,2,6,1,48.29762,4.13228
09,2,6,3,48.29762,4.13228
23,1,3,1,48.046171,1.874564
23,1,3,2,48.046171,1.874564
18,1,3,1,46.67212,-1.45768
18,1,3,4,46.67212,-1.45768
09,1,3,2,48.707548,2.935603
18,1,1,4,46.18281164,6.22297972
06,2,2,1,-17.506711,-149.485838
06,2,2,3,-17.506711,-149.485838
15,1,5,4,44.999858,4.225552
11,2,4,1,44.92756,4.86312
11,2,4,4,44.92756,4.86312
14,2,4,1,44.04962,5.03769
14,2,4,4,44.04962,5.03769
17,2,4,3,44.912278,4.441872
20,1,1,1,48.775721,7.250687
20,1,1,4,48.775721,7.250687
08,1,3,3,43.669319,4.445153
08,1,3,4,43.669319,4.445153
09,1,2,1,-20.88453,167.23818
09,1,2,4,-20.88453,167.23818
09,2,7,1,43.69872,7.28493
09,2,7,3,43.69872,7.28493
18,2,4,1,49.87689,2.34309
18,2,4,4,49.87689,2.34309
23,1,3,3,44.476597,4.352952
23,1,3,4,44.476597,4.352952
10,2,4,1,49.177183,7.016487
10,2,4,2,49.177183,7.016487
14,2,4,1,43.66267,7.153028
14,2,4,4,43.66267,7.153028
17,1,3,2,46.615719,4.886117
17,1,3,3,46.615719,4.886117
09,1,3,1,48.963047,3.152089
09,1,3,4,48.963047,3.152089
06,2,3,3,43.525557,-1.396079
13,2,2,1,44.56342,6.08388
13,2,2,4,44.56342,6.08388
01,1,3,3,43.64578,5.569205
17,1,4,1,49.87067,2.33326
17,1,4,4,49.87067,2.33326
10,1,7,1,49.1085455,6.03059292
10,1,7,4,49.1085455,6.03059292
16,2,3,1,48.19233,7.325885
16,2,3,3,48.19233,7.325885
01,2,4,3,49.842,3.29507
18,1,3,3,48.080602,7.112982
18,2,3,4,-17.53539,-149.556305
06,2,3,1,43.902761,5.790476
06,2,3,3,43.902761,5.790476
17,1,4,1,46.28754,4.74361
17,1,4,4,46.28754,4.74361
11,1,3,1,46.17825504,4.50409107
11,1,3,3,46.17825504,4.50409107
18,2,3,3,44.277272,6.578203
09,1,3,4,46.32479,3.380562
22,2,4,1,48.839633,2.254164
22,2,4,3,48.839633,2.254164
09,2,3,1,48.93785,2.03695
09,2,3,4,48.93785,2.03695
13,1,3,3,45.875392,1.541669
12,2,4,1,-21.33851,55.46971
12,2,4,4,-21.33851,55.46971
17,2,4,2,46.41109,-0.20477
17,1,3,3,45.52118,5.334895
17,1,3,4,45.52118,5.334895
08,2,4,1,48.85993,2.413982
08,2,4,3,48.85993,2.413982
16,2,4,1,48.9540828,2.91144341
16,2,4,4,48.9540828,2.91144341
19,1,3,1,46.751605,-1.159412
19,1,3,4,46.751605,-1.159412
17,2,4,1,46.655961,0.362774
17,2,4,4,46.655961,0.362774
11,1,3,1,48.569557,-0.104992
11,1,3,2,48.569557,-0.104992
17,2,4,4,48.88711,2.36766
18,1,3,4,49.55594808,0.16705871
17,2,2,1,-20.95596774,55.31205136
17,2,2,4,-20.95596774,55.31205136
14,1,3,1,48.295048,1.079919
14,1,3,4,48.295048,1.079919
15,2,3,3,48.44702425,-4.26270541
22,2,4,1,48.888301,2.351523
22,2,4,4,48.888301,2.351523
17,2,4,1,44.729776,-0.606211
17,2,4,3,44.729776,-0.606211
17,2,3,1,4.93367,-52.31012
17,2,3,4,4.93367,-52.31012
11,2,4,1,47.891145,-4.012397
11,2,4,3,47.891145,-4.012397
12,1,4,2,49.584942,-1.655116
00,1,3,1,48.698703,1.289311
00,1,3,4,48.698703,1.289311
13,2,4,1,48.883816,2.313622
13,2,4,4,48.883816,2.313622
06,2,4,4,45.78472,4.85109
15,2,4,1,45.57299,5.95158
15,2,4,4,45.57299,5.95158
16,1,3,1,49.317779,2.441432
16,1,3,4,49.317779,2.441432
13,1,3,1,48.05445,-2.93607
13,1,3,4,48.05445,-2.93607
12,2,4,1,45.57222913,5.91856248
12,2,4,4,45.57222913,5.91856248
22,2,4,1,48.836828,2.283628
22,2,4,4,48.836828,2.283628
10,1,1,1,14.61386,-61.05221
10,1,1,4,14.61386,-61.05221
13,1,3,1,49.302237,1.797273
13,1,3,2,49.302237,1.797273
17,1,3,4,45.970049,-0.636799
13,1,3,1,48.458523,-1.494291
13,1,3,3,48.458523,-1.494291
07,2,4,4,47.97912,0.21491
18,2,4,1,48.829358,2.328206
18,2,4,4,48.829358,2.328206
08,2,4,1,45.74749636,4.79068569
08,2,4,3,45.74749636,4.79068569
16,1,3,1,50.327844,3.280859
16,1,3,4,50.327844,3.280859
17,2,4,1,47.99308,0.23374
17,2,4,4,47.99308,0.23374
12,1,3,1,43.879954,4.628441
12,1,3,3,43.879954,4.628441
06,1,3,1,16.25917,-61.52407
06,1,3,4,16.25917,-61.52407
16,1,1,1,44.884549,-0.517041
16,1,1,4,44.884549,-0.517041
10,2,3,1,49.384416,2.415158
10,2,3,3,49.384416,2.415158
22,1,3,3,43.85997291,4.59213495
08,2,4,1,48.835923,2.358718
08,2,4,4,48.835923,2.358718
06,2,4,4,45.76862,4.88441
05,1,2,1,48.63109,2.51714
05,1,2,4,48.63109,2.51714
08,1,1,1,43.35994,5.3631
08,1,1,4,43.35994,5.3631
23,2,2,1,16.20774,-61.46169
23,2,2,3,16.20774,-61.46169
23,2,2,4,16.20774,-61.46169
14,2,4,1,48.877406,2.361456
14,2,4,4,48.877406,2.361456
19,2,4,1,45.72563523,4.86334519
19,2,4,4,45.72563523,4.86334519
19,1,1,1,48.91744438,2.35770709
19,1,1,4,48.91744438,2.35770709
16,1,1,1,43.14358005,6.03320646
16,1,1,4,43.14358005,6.03320646
11,2,3,1,48.3517,2.1439
11,2,3,4,48.3517,2.1439
07,1,7,1,45.59359,4.72177
07,1,7,3,45.59359,4.72177
12,2,4,1,48.869329,2.309216
12,2,4,4,48.869329,2.309216
19,1,1,4,49.00211832,2.52380676
00,1,1,4,45.82126,4.91828
17,2,4,1,47.75411,7.35967
17,2,4,4,47.75411,7.35967
03,2,4,3,48.87638,2.312773
16,1,1,1,48.93873795,2.29418457
16,1,1,4,48.93873795,2.29418457
13,2,4,1,46.59044,0.34366
13,2,4,4,46.59044,0.34366
21,1,1,1,45.64219546,4.82734214
21,1,1,3,45.64219546,4.82734214
21,1,1,4,45.64219546,4.82734214
16,2,4,1,48.854013,2.355121
16,2,4,4,48.854013,2.355121
18,2,4,1,48.5231,7.7065
18,2,4,4,48.5231,7.7065
16,2,4,1,43.93613,4.80993
16,2,4,4,43.93613,4.80993
08,1,1,4,44.79708,-0.65222
01,1,1,4,48.91030991,2.35797606
04,2,4,4,48.86442,2.351515
17,2,3,1,48.89796,2.11059
17,2,3,4,48.89796,2.11059
19,2,4,1,48.59218,7.75506
19,2,4,4,48.59218,7.75506
20,1,2,1,50.99169,2.34231
20,1,2,4,50.99169,2.34231
11,2,3,3,49.00555,1.9141
16,2,3,4,48.77808,2.39655
18,1,3,1,48.245,7.4632
18,1,3,4,48.245,7.4632
09,1,2,1,48.61939704,2.4257952
09,1,2,4,48.61939704,2.4257952
09,2,3,4,49.01015,1.90397
15,2,4,1,43.31967,-0.3855
15,2,4,2,43.31967,-0.3855
18,2,4,1,48.736374,2.452104
18,2,4,4,48.736374,2.452104
18,1,1,1,48.91440826,2.2192671
18,1,1,4,48.91440826,2.2192671
18,2,4,4,43.46503,-1.55498
20,1,3,4,48.72883,2.47279
18,2,4,1,45.18045,5.71977
18,2,4,3,45.18045,5.71977
05,2,4,4,48.784793,2.469823
16,2,7,1,45.78791,3.13933
16,2,7,3,45.78791,3.13933
18,1,1,4,48.9584243,2.53351004
14,2,4,1,-12.766,45.225
14,2,4,4,-12.766,45.225
09,2,4,1,49.49329,0.09939
09,2,4,3,49.49329,0.09939
08,2,4,1,48.428262,0.064475
08,2,4,4,48.428262,0.064475
00,2,3,1,48.774097,2.439028
00,2,3,4,48.774097,2.439028
07,1,3,1,-21.2947,55.446
07,1,3,4,-21.2947,55.446
09,1,1,1,48.9422986,2.47831903
09,1,1,4,48.9422986,2.47831903
20,2,4,1,49.49624,0.12251
20,2,4,4,49.49624,0.12251
07,2,4,1,50.3922,3.59207
07,2,4,2,50.3922,3.59207
13,1,3,1,14.62955,-60.98865
13,1,3,4,14.62955,-60.98865
07,2,3,1,48.773252,2.414756
07,2,3,4,48.773252,2.414756
07,1,1,3,48.94022999,2.42355031
16,2,3,2,50.34139345,3.5647056
02,1,1,2,14.618582,-61.024416
07,2,3,1,48.77472,2.51141
07,2,3,4,48.77472,2.51141
16,2,4,1,46.64923608,4.32065517
16,2,4,4,46.64923608,4.32065517
07,1,1,1,48.92635915,2.48128763
07,1,1,4,48.92635915,2.48128763
19,2,4,1,45.76075,4.92189
19,2,4,3,45.76075,4.92189
08,2,4,1,48.76689979,2.51670302
08,2,4,4,48.76689979,2.51670302
22,2,7,1,50.618,3.074
22,2,7,3,50.618,3.074
18,2,4,1,45.7549,4.8163
18,2,4,4,45.7549,4.8163
14,2,3,1,48.80263486,2.41456009
14,2,3,4,48.80263486,2.41456009
17,1,1,1,48.845546,2.662614
17,1,1,4,48.845546,2.662614
22,1,3,4,47.51158,-0.56935
08,2,4,1,45.69266,4.86407
08,2,4,4,45.69266,4.86407
07,1,2,1,42.59322,9.43925
07,1,2,4,42.59322,9.43925
12,2,4,1,47.48265,-0.53063
12,2,4,4,47.48265,-0.53063
18,2,3,1,48.95124,2.38786
18,2,3,4,48.95124,2.38786
13,2,4,1,43.49374534,-1.44632623
13,2,4,3,43.49374534,-1.44632623
13,2,4,4,43.49374534,-1.44632623
10,2,3,1,16.26634,-61.48592
10,2,3,4,16.26634,-61.48592
13,2,4,1,45.4646,4.38245
13,2,4,4,45.4646,4.38245
00,1,2,1,16.21893,-61.51438
00,1,2,2,16.21893,-61.51438
16,2,3,1,48.8669,2.4562
16,2,3,3,48.8669,2.4562
06,2,4,1,45.77726,3.0961
06,2,4,4,45.77726,3.0961
18,2,3,1,48.752396,-0.585568
18,2,3,4,48.752396,-0.585568
09,2,4,1,41.937032,8.736725
09,2,4,3,41.937032,8.736725
12,2,4,1,49.42625,2.08511
12,2,4,4,49.42625,2.08511
10,2,4,1,48.93141,2.54566
10,2,4,4,48.93141,2.54566
16,2,3,1,48.99110297,2.20171982
16,2,3,4,48.99110297,2.20171982
17,2,4,1,49.258966,6.019167
17,2,4,4,49.258966,6.019167
10,2,3,1,48.89823794,2.5556136
10,2,3,4,48.89823794,2.5556136
